DATE,USD,JPY,GBP,EUR,CAD,CHF,AUD,NZD,NOK,SEK
2000-09-23,6.48,0.2495,6.20569,3.5,5.5725,3.3217070952381,6.57,6.66,7.33,3.94
2000-09-24,6.48,0.2495,6.20569,3.5,5.5725,3.3217070952381,6.57,6.66,7.33,3.94
2000-09-25,6.54,0.2495,6.20569,3.5,5.5725,3.3217070952381,6.57,6.66,7.33,3.94
2000-09-26,6.5,0.2495,6.20569,3.5,5.5725,3.3217070952381,6.57,6.66,7.33,3.94
2000-09-27,6.5,0.2495,6.20569,3.5,5.5725,3.3217070952381,6.57,6.66,7.33,3.94
2000-09-28,6.59,0.2495,6.20569,3.5,5.5725,3.3217070952381,6.57,6.66,7.33,3.94
2000-09-29,6.6,0.2495,6.20569,3.5,5.5725,3.3217070952381,6.57,6.66,7.33,3.94
2000-09-30,6.6,0.2495,6.20569,3.5,5.5725,3.3217070952381,6.57,6.66,7.33,3.94
2000-10-01,6.6,0.24762,6.16274,3.5,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-02,6.68,0.24762,6.16274,3.5,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-03,6.46,0.24762,6.16274,3.5,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-04,6.51,0.24762,6.16274,3.5,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-05,6.54,0.24762,6.16274,3.5,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-06,6.43,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-07,6.43,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-08,6.43,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-09,6.43,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-10,6.57,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-11,6.46,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-12,6.47,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-13,6.46,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-14,6.46,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-15,6.46,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-16,6.59,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-17,6.45,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-18,6.53,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-19,6.54,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-20,6.5,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-21,6.5,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-22,6.5,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-23,6.53,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-24,6.49,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-25,6.53,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-26,6.53,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-27,6.51,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-28,6.51,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-29,6.51,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-30,6.59,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-10-31,6.59,0.24762,6.16274,3.75,5.5975,3.34387236363636,6.41,6.65,7.52,3.99
2000-11-01,6.61,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-02,6.54,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-03,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-04,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-05,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-06,6.49,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-07,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-08,6.51,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-09,6.52,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-10,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-11,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-12,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-13,6.55,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-14,6.52,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-15,6.61,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-16,6.55,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-17,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-18,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-19,6.48,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-20,6.52,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-21,6.5,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-22,6.58,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-23,6.58,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-24,6.49,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-25,6.49,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-26,6.49,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-27,6.5,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-28,6.46,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-29,6.5,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-11-30,6.62,0.2475,6.08629,3.75,5.668,3.3474689545454495,6.33,6.64,7.43,4.0
2000-12-01,6.6,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-02,6.6,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-03,6.6,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-04,6.57,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-05,6.51,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-06,6.48,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-07,6.49,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-08,6.47,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-09,6.47,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-10,6.47,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-11,6.49,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-12,6.43,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-13,6.47,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-14,6.53,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-15,6.58,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-16,6.58,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-17,6.58,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-18,6.5,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-19,6.47,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-20,6.47,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-21,6.48,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-22,6.44,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-23,6.44,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-24,6.44,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-25,6.44,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-26,6.58,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-27,6.53,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-28,6.53,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-29,5.41,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-30,5.41,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2000-12-31,5.41,0.24143,5.95539,3.75,5.52,3.25550668421053,6.2,6.71,7.42,4.07
2001-01-01,5.41,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-02,6.67,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-03,6.35,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-04,5.92,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-05,5.83,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-06,5.83,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-07,5.83,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-08,5.98,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-09,5.95,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-10,6.06,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-11,6.05,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-12,5.98,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-13,5.98,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-14,5.98,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-15,5.98,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-16,6.2,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-17,5.94,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-18,5.93,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-19,5.92,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-20,5.92,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-21,5.92,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-22,6.0,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-23,5.97,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-24,6.05,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-25,6.1,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-26,5.96,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-27,5.96,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-28,5.96,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-29,5.98,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-30,5.9,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-01-31,5.74,0.24895,5.84578,3.75,5.236,3.2539672857142894,5.91,6.53,7.41,4.07
2001-02-01,5.57,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-02,5.5,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-03,5.5,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-04,5.5,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-05,5.52,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-06,5.48,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-07,5.5,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-08,5.5,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-09,5.44,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-10,5.44,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-11,5.44,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-12,5.48,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-13,5.46,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-14,5.5,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-15,5.57,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-16,5.46,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-17,5.46,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-18,5.46,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-19,5.46,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-20,5.57,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-21,5.5,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-22,5.52,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-23,5.46,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-24,5.46,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-25,5.46,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-26,5.55,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-27,5.49,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-02-28,5.59,0.24842,5.75655,3.75,5.0475,3.34404575,5.59,6.48,7.32,4.1
2001-03-01,5.59,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-02,5.52,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-03,5.52,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-04,5.52,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-05,5.52,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-06,5.39,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-07,5.34,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-08,5.46,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-09,5.42,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-10,5.42,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-11,5.42,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-12,5.5,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-13,5.5,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-14,5.48,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-15,5.52,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-16,5.4,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-17,5.4,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-18,5.4,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-19,5.38,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-20,5.14,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-21,5.05,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-22,5.04,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-23,4.94,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-24,4.94,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-25,4.94,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-26,5.03,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-27,5.04,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-28,5.05,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-29,5.19,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-30,5.29,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-03-31,5.29,0.10667,5.55126,3.75,4.595,3.26320313636364,5.14,6.25,7.39,4.06
2001-04-01,5.29,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-02,5.3,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-03,5.1,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-04,5.01,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-05,5.04,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-06,4.94,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-07,4.94,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-08,4.94,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-09,4.98,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-10,4.96,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-11,4.95,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-12,5.02,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-13,5.01,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-14,5.01,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-15,5.01,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-16,5.17,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-17,4.99,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-18,4.67,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-19,4.47,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-20,4.38,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-21,4.38,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-22,4.38,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-23,4.4,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-24,4.41,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-25,4.54,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-26,4.57,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-27,4.51,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-28,4.51,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-29,4.51,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-04-30,4.67,0.02,5.40449,3.75,4.5025,3.12508536842105,4.86,5.97,7.48,3.94
2001-05-01,4.61,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-02,4.35,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-03,4.48,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-04,4.41,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-05,4.41,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-06,4.41,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-07,4.47,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-08,4.41,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-09,4.43,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-10,4.51,0.01857,5.24858,3.75,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-11,4.47,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-12,4.47,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-13,4.47,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-14,4.43,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-15,4.22,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-16,4.04,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-17,4.04,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-18,3.95,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-19,3.95,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-20,3.95,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-21,4.02,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-22,3.99,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-23,3.97,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-24,3.98,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-25,3.94,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-26,3.94,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-27,3.94,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-28,3.94,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-29,4.09,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-30,4.05,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-05-31,4.24,0.01857,5.24858,3.5,4.34,3.0529099047619,4.89,5.79,7.45,4.01
2001-06-01,4.14,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-02,4.14,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-03,4.14,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-04,4.03,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-05,3.93,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-06,3.91,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-07,3.92,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-08,4.02,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-09,4.02,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-10,4.02,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
2001-06-11,4.03,0.01762,5.25854,3.5,4.26,3.10380645,4.97,5.82,7.42,4.17
